writer_id,quality_label,suspect_device,number_of_surveys,number_of_sensors,number_of_gyro_records,number_of_accelerometer_records,days_in_study,build_version,device_model
ae3418c7-12e6-4ef7-adc9-90ac4c7e39db,limited-sensors,FALSE,162,147,14,15,83,2.7.5-WASH-Mar2020,"iPhone10,5"
68130faa-e6f2-45b5-87f2-fe5aa020f6d6,committed,FALSE,53,15821,545,543,89,1.6.7-beta,Pixel 4
0f543e61-8426-4262-96d3-ad810e4e945d,intermittent,FALSE,162,319,44,40,83,2.7.5-WASH-Mar2020,"iPhone12,1"
ff5d2904-bdb3-47ad-8307-6c4e5940e898,active,FALSE,43,10199,464,465,79,1.6.7-beta,Pixel 2 XL
ba2e62eb-428d-4698-ba9e-bc5f08c464df,limited-sensors,FALSE,88,17,0,0,76,2.7.5-WASH-Mar2020,"iPhone11,8"
9ce49faa-7da6-47f7-bd31-0d2457d87bd5,limited-surveys,FALSE,58,292,12,12,80,1.7.1,SM-G960U1
172f5d54-7102-45d4-8327-ace652f7fb6e,intermittent,FALSE,142,499,73,70,84,2.7.5-WASH-Mar2020,"iPhone12,1"
19b7f5f7-aabe-49cc-a32b-e69112b45d9f,limited-sensors,FALSE,89,20,1,1,84,2.7.5-WASH-Mar2020,"iPhone8,1"
d252ed9e-272e-4ab4-bf3f-213b3e6c51e6,limited-sensors,FALSE,142,22,3,3,83,2.7.5-WASH-Mar2020,"iPhone8,1"
c9d508dd-7f2b-4960-baa1-04985442b9f5,sparse,FALSE,0,23,3,3,14,2.8.2-WASH-Apr2020,"iPad7,5"
e38fc307-2eed-47cf-8c00-47077ecf0fea,limited-sensors,FALSE,87,36,4,3,53,2.7.5-WASH-Mar2020,"iPhone10,4"
c74ac68e-5403-49bc-b243-24fabaeb2f96,limited-sensors,FALSE,110,166,19,16,75,2.7.5-WASH-Mar2020,"iPhone10,2"
96fafe48-81a6-4b75-94ad-b727f0123478,committed,FALSE,58,10430,423,423,81,1.6.7-beta,Pixel 3
76392f0f-e475-421b-836b-438f814e72be,limited-surveys,FALSE,5,383,72,73,31,2.9.1-WASH-May2020,"iPad7,5"
fce5ecaf-11bc-4085-b411-001462d72a56,active,FALSE,73,1391,235,233,84,2.7.5-WASH-Mar2020,"iPhone10,1"
6669157b-5e03-4588-aed2-116cc1000ad6,intermittent,FALSE,41,444,61,62,69,2.7.5-WASH-Mar2020,"iPhone10,6"
211e28f8-220f-4d86-a82b-36869565d185,limited-surveys,FALSE,14,4741,179,179,15,1.7.1,SM-G950U
e34c181e-7ab1-4499-93f1-c6a8bd85c2ab,active,FALSE,69,4671,245,245,73,1.6.7-beta,Pixel 2 XL
56c3a4e3-7859-4e65-befb-71b2089b02df,sparse,FALSE,0,297,19,19,107,1.6.7-beta,SM-J737P
cc46c508-9795-4f21-bb67-97da7bf64921,sparse,FALSE,0,25,1,1,0,1.6.7-beta,LM-X210(G)
197d17d1-8c08-4d39-be40-5c185ed77f6d,limited-surveys,FALSE,112,244,29,28,76,2.7.5-WASH-Mar2020,"iPhone10,5"
ad5c777b-235e-4677-b5d7-60b52a48f243,active,FALSE,41,1077,130,128,29,2.7.5-WASH-Mar2020,"iPhone10,6"
e706e8ec-ad27-4f10-b7d7-24aca6760342,intermittent,FALSE,147,692,89,84,83,2.7.5-WASH-Mar2020,"iPhone10,4"
9eda7f58-3aa9-4edf-9213-5387b05edf1d,active,FALSE,111,1381,226,228,83,2.7.5-WASH-Mar2020,"iPhone10,6"
ba8e3546-b488-49ef-9673-11d30fc4c41a,limited-sensors,FALSE,159,33,2,2,84,2.7.5-WASH-Mar2020,"iPhone9,3"
7c6425cd-79b3-4d3b-8e5e-5ced14b92dcb,intermittent,FALSE,156,878,160,158,83,2.7.5-WASH-Mar2020,"iPhone6,1"
7ec55c05-f3a7-40cb-a9b8-70371cdbf6ef,committed,FALSE,64,7479,356,360,88,1.7.1,Pixel 3a
07aa2793-4ae8-424d-bf20-340c5a090e6d,committed,FALSE,73,5475,310,302,84,1.7.1,SM-A205U
92a9c564-ed31-4a10-9df5-4ff75f862cdb,active,FALSE,156,2958,382,388,82,2.8.2-WASH-Apr2020,"iPhone11,2"
49d9ea48-2e10-42ec-a812-9f9c79d7fb63,active,FALSE,141,1062,103,305,82,2.8.2-WASH-Apr2020,"iPhone12,1"
0ce63290-d7e1-4dc7-9028-7a6e81f4f11f,sparse,FALSE,1,155,21,21,14,2.8.2-WASH-Apr2020,"iPhone12,5"
f777d580-c67c-4aa6-9bd1-679e5de4d07e,limited-sensors,FALSE,127,35,3,2,71,2.8.2-WASH-Apr2020,"iPhone10,5"
0cc6f1cf-8de1-441f-ad49-dfd41bb693fb,intermittent,FALSE,19,234,38,36,83,2.9.6-WASH-Jun2020,"iPhone12,1"
d6940cb2-5c4d-4855-b8a9-0582af05ca15,intermittent,FALSE,19,1081,65,64,71,1.7.1,SM-J737T1
72b79495-6f76-4f88-bfa0-467efcd99689,few sensors,FALSE,18,0,0,0,16,2.8.2-WASH-Apr2020,"iPad11,3"
e5f69404-d3e7-4c2c-a647-18fbe07dc604,active,FALSE,50,4181,204,204,91,1.7.1,SM-N960U
f72dd0bd-2052-49a7-8f18-4fb3527e5eb4,sparse,FALSE,0,1472,67,103,12,1.7.1,SM-G900V
0c8b5419-7732-4f58-b516-ad9b90425a3d,limited-sensors,FALSE,161,38,2,3,84,2.8.2-WASH-Apr2020,"iPhone10,6"
897584f5-444c-4548-aa41-4803250c1fb6,intermittent,FALSE,161,465,57,56,84,2.8.2-WASH-Apr2020,"iPhone10,4"
5c007105-4c41-40ae-aa16-15a2dda876fe,intermittent,FALSE,146,971,118,119,83,2.8.2-WASH-Apr2020,"iPhone10,4"
cc051bab-5897-4e35-92b6-75653ecd6109,active,FALSE,60,3180,197,200,91,1.7.1,SM-J727T1
085313f9-db75-4ea6-a588-efeccfc3cc67,limited-surveys,FALSE,155,200,26,21,83,2.8.2-WASH-Apr2020,"iPhone9,2"
4a857548-859a-4bfe-aa00-741429eba1a9,active,FALSE,45,1187,141,136,84,2.8.2-WASH-Apr2020,"iPhone11,2"
debdc8dc-fd00-45b8-ad9f-6dc311723ecd,intermittent,FALSE,166,788,93,91,84,2.8.2-WASH-Apr2020,"iPhone11,8"
8dff31dc-0b14-4bcc-96a3-dec6a8128b8d,intermittent,FALSE,64,555,60,59,54,2.8.2-WASH-Apr2020,"iPhone11,2"
67df869c-3d5e-4eb8-b7c4-d5183d8f7132,limited-surveys,FALSE,35,1168,0,248,186,1.7.1,SM-T510
5e49b4f0-351f-40b6-8538-f8d693d18b26,intermittent,FALSE,149,854,112,118,83,2.8.2-WASH-Apr2020,"iPhone11,6"
5b4c4df9-b30f-4719-aedc-7eab2a1cc7f3,sparse,FALSE,0,81,12,14,45,2.8.2-WASH-Apr2020,"iPad7,1"
a0116d13-a81e-494a-8a2b-2421a9cbd824,intermittent,FALSE,149,377,40,39,84,2.8.2-WASH-Apr2020,"iPhone10,3"
bc1a3d6c-3da3-40e2-ba14-adcdcd59454f,committed,FALSE,101,8425,340,340,85,1.7.1,Pixel 3 XL
aca96809-de5d-4863-aaa7-c971002f38bf,intermittent,FALSE,146,820,105,106,88,2.8.2-WASH-Apr2020,"iPad8,3"
a827385e-f6f2-4e0d-baa8-703d64cc77d6,intermittent,FALSE,147,568,76,81,86,2.8.2-WASH-Apr2020,"iPhone9,1"
1b7403f2-3225-42e8-8395-669358f6a691,active,FALSE,50,2254,299,298,27,2.8.2-WASH-Apr2020,"iPhone12,5"
49d65567-6597-4d14-aae0-1de1f12ff047,intermittent,FALSE,124,649,83,80,81,2.8.2-WASH-Apr2020,"iPhone8,2"
fa1189b0-d0e5-4f79-b6b3-9964023ca07a,intermittent,FALSE,144,786,91,180,82,2.8.2-WASH-Apr2020,"iPhone12,5"
998fdf62-321e-4b63-b52e-b4b09ada0a8d,active,FALSE,149,1507,190,179,82,2.8.2-WASH-Apr2020,"iPhone10,4"
91eaa6d4-e7d9-45f3-97db-932c21e44acd,intermittent,FALSE,21,2505,117,117,27,1.7.1,SM-G970U
daa50bf1-53c4-4a7f-936d-e19170c6321e,intermittent,FALSE,82,768,102,103,86,2.8.2-WASH-Apr2020,"iPhone10,4"
15cc2767-671a-434b-b093-886fe7d98b33,limited-surveys,FALSE,141,258,29,30,85,2.8.2-WASH-Apr2020,"iPhone11,6"
0a9726c7-43aa-4d43-b3c5-985d0da4c3f5,sparse,FALSE,0,86,5,5,140,1.7.1,SM-J737T1
ef88d329-e039-4f50-a237-35e62c6bef64,intermittent,FALSE,115,525,64,66,82,2.8.2-WASH-Apr2020,"iPhone11,8"
6f59ee55-d829-49d3-8c82-27c104a6fa22,limited-sensors,FALSE,48,180,22,23,27,2.8.2-WASH-Apr2020,"iPhone12,1"
11b22845-7f19-4a72-9757-14e5c2b43aab,intermittent,FALSE,96,367,53,50,60,2.8.2-WASH-Apr2020,"iPhone12,5"
561ac6ad-6efc-4d0d-94d1-1f1e1b8e8b59,intermittent,FALSE,151,710,93,90,83,2.8.2-WASH-Apr2020,"iPhone9,1"
caa2eee4-d161-40fc-b4a5-bfe732134caa,few sensors,FALSE,38,7,0,0,26,2.8.2-WASH-Apr2020,"iPhone11,8"
e714688d-0a61-4bf6-b6e2-ab45a800e3c0,limited-sensors,FALSE,49,33,4,5,27,2.8.2-WASH-Apr2020,"iPhone11,8"
eecbac92-e97a-4c21-9301-9136bb387412,intermittent,FALSE,23,894,118,115,27,2.8.2-WASH-Apr2020,"iPhone8,1"
5f652e5d-5fa2-4054-9dbb-2d96e27e7d7b,few sensors,FALSE,7,18,1,1,1,1.7.1,SAM-SM-G930A
874bb15d-2511-4367-8e05-e8da80b9d5bd,sparse,FALSE,1,175,10,10,1,1.7.1,SAM-SM-J327A
e0cadd0e-9828-40a7-a5aa-3d8f6b6dbab8,intermittent,FALSE,47,627,116,120,49,2.8.2-WASH-Apr2020,"iPhone7,2"
f72638bb-f7f1-464e-bf1d-488b302585e8,committed,FALSE,86,6965,250,249,85,1.7.1,SM-N950U
24ad97a4-677b-42f8-8f67-0fe33252df5f,committed,FALSE,56,5225,253,252,50,1.7.1,SM-G960U
8ce402bf-b512-4f0f-83c9-1802e1aecf98,intermittent,FALSE,42,212,38,36,25,2.8.2-WASH-Apr2020,"iPhone8,2"
5959424c-4a8b-4208-a665-d2b75a53413c,few sensors,FALSE,28,3,0,0,26,2.8.2-WASH-Apr2020,"iPhone9,3"
3de0aa24-c19e-419c-a90e-ec09cf84f12b,intermittent,FALSE,30,6937,248,248,41,1.7.1,moto z3
79ee9d8b-5915-4b89-9ae3-ecf0e50d6ee7,limited-surveys,FALSE,16,1149,0,202,59,1.7.6,SM-S260DL
24b6a41d-73c6-4bfb-8c41-5c1d3909c946,committed,FALSE,108,25872,933,933,86,1.7.1,SM-N950U
740c5ffa-b397-47e3-a76b-2a5a0528bc15,limited-surveys,FALSE,13,2779,141,143,84,1.7.1,G9 PRO
e4dcd448-25ee-4b53-8655-8d0e7a91ed5e,limited-surveys,FALSE,2,1689,60,60,44,1.7.1,LM-V600
683ed2ff-1610-4dc9-8820-04ea02d2bbb3,intermittent,FALSE,98,522,74,72,88,2.8.2-WASH-Apr2020,"iPhone8,4"
b3bbed92-e068-439b-905d-3656498e4d9a,active,FALSE,141,1624,224,220,84,2.8.2-WASH-Apr2020,"iPhone8,4"
51d9e128-964e-4301-a20e-2da4dd2a46e3,intermittent,FALSE,150,727,94,93,83,2.8.2-WASH-Apr2020,"iPhone11,8"
fe3b2ca2-dae4-43d9-8f8f-4a32856b2afb,limited-sensors,FALSE,142,32,1,1,85,2.8.2-WASH-Apr2020,"iPhone11,6"
a15accb4-0533-4f07-9f3e-57d13341806d,active,FALSE,157,1279,196,203,85,2.8.2-WASH-Apr2020,"iPhone7,2"
047501d4-44b5-43e3-8389-de480365cf46,sparse,FALSE,1,1110,0,139,147,1.7.1,5032W
33222c9f-1af3-4e1f-b138-38fedef8164f,intermittent,FALSE,22,6130,224,223,85,1.7.1,LM-G710VM
d6d0b776-2887-4e44-a49a-d376ef5074ec,limited-sensors,FALSE,117,78,8,7,84,2.8.2-WASH-Apr2020,"iPhone10,5"
72389284-173b-4927-b53d-142cc8a33e0e,limited-surveys,FALSE,7,1904,84,86,7,1.7.1,moto g(7) play
c5ca8ef3-a050-4ebd-b809-cc05fa153189,limited-sensors,FALSE,35,25,2,3,21,2.8.2-WASH-Apr2020,"iPhone11,8"
f2b3d43d-e8f0-4219-b757-ce25aef87b5c,intermittent,FALSE,38,415,56,56,47,2.8.2-WASH-Apr2020,"iPhone12,1"
522fb6d7-aeea-4c9c-81f1-9de6b2ccf2d5,few sensors,FALSE,41,9,0,0,26,2.8.2-WASH-Apr2020,"iPhone9,1"
4f0c71b3-7f07-4f53-8b77-0e78797fe8f2,active,FALSE,135,1033,146,146,85,2.8.2-WASH-Apr2020,"iPhone8,1"
a9b2e776-b2ce-4893-8f6e-9b268bee724f,committed,FALSE,70,7004,416,415,86,1.7.1,SM-A600P
4fbba0a6-8f8f-4e1c-9be4-a470ae5aa771,active,FALSE,76,1280,188,186,73,2.8.2-WASH-Apr2020,"iPhone10,2"
a179ac85-9871-4919-8b9b-7bcf5a68ad3e,limited-sensors,FALSE,94,135,16,16,85,2.8.2-WASH-Apr2020,"iPhone10,5"
ff432677-ff4a-4dff-b432-941881e3b870,active,FALSE,109,1310,177,176,82,2.8.2-WASH-Apr2020,"iPhone9,1"
d7005c4b-9566-4b5a-a202-3916a8d3c7e6,limited-sensors,FALSE,127,164,17,14,83,2.8.2-WASH-Apr2020,"iPhone10,2"
30543a20-1dc0-43bf-8e39-879c08144657,active,FALSE,71,6414,199,208,85,1.7.1,LM-G710
7820741c-6a49-43d4-8506-9b2ac4a79b36,active,FALSE,38,3821,190,190,93,1.7.1,SM-G973U
db3a9c24-c6f9-4033-af12-c5692e15598b,committed,FALSE,68,10518,530,533,85,1.7.1,Pixel 2
b92155ee-fb78-46f7-b599-f6e9c80c64e3,intermittent,FALSE,18,401,51,52,20,2.8.2-WASH-Apr2020,"iPhone12,3"
accf9801-7722-47c1-8416-427e9e0d0c53,limited-surveys,FALSE,37,230,30,31,23,2.8.2-WASH-Apr2020,"iPhone8,4"
4bbbe81d-2ad3-43d4-b586-215a9d304988,intermittent,FALSE,28,369,38,38,20,2.8.2-WASH-Apr2020,"iPhone12,1"
48562370-75e2-4a68-bd22-b8da7a9b58f3,active,FALSE,36,4360,199,199,88,1.7.1,SM-G965U
a7862f3c-48f2-4aeb-bad0-23b75a777116,limited-surveys,FALSE,7,271,30,31,8,2.8.2-WASH-Apr2020,"iPhone11,2"
7adca753-c1a8-428b-9f4b-594cf2d6de05,intermittent,FALSE,148,209,46,45,83,2.8.2-WASH-Apr2020,"iPhone8,4"
666baff1-b065-4f9f-87a1-a69a9d81214a,limited-surveys,FALSE,11,5072,196,198,86,1.7.1,LM-X320
242280d3-cabb-449e-9ecd-4af628bc311c,committed,FALSE,56,10730,384,394,72,1.7.1,moto z3
68cfb141-5ff2-40e0-8445-5f25868e18a3,intermittent,FALSE,144,458,54,57,83,2.8.2-WASH-Apr2020,"iPhone11,8"
e75aa57c-44a9-4ced-a5c4-2bf8af4b2138,limited-sensors,FALSE,33,27,2,1,80,2.8.2-WASH-Apr2020,"iPhone10,1"
dd3ae02c-c916-4c8c-81ad-a4b0bf404bc0,active,FALSE,136,1010,122,120,85,2.8.2-WASH-Apr2020,"iPhone12,5"
dd840b37-f0ad-4b85-b25d-a31ffdc92e5c,committed,FALSE,103,19656,806,805,85,1.7.1,Pixel 3 XL
80cc0aa4-f4d8-468a-9a97-341a60e1d8d4,limited-sensors,FALSE,26,46,5,4,77,2.8.2-WASH-Apr2020,"iPhone12,1"
e2ca5bfc-32a9-4024-8aeb-e5f5f0d4284e,limited-surveys,FALSE,8,708,29,33,19,1.7.1,HD1925
df3e63be-f0ef-493d-abd4-b5f56dbc760b,active,FALSE,48,1798,209,201,66,2.8.2-WASH-Apr2020,"iPhone11,8"
a43ad207-b780-4304-b09c-8665bfaa0e3f,limited-surveys,FALSE,5,240,11,11,55,1.7.1,SM-G930T
108d2771-3acd-418f-a2c1-ebc237e5ef30,limited-surveys,FALSE,3,892,51,52,435,1.7.8,SM-G930T
690cfc39-1e61-451f-aaa2-d105350eab75,limited-sensors,FALSE,34,87,11,10,22,2.8.2-WASH-Apr2020,"iPhone11,2"
9dd15d6b-43d8-47ef-86fd-0e4d39f322b1,committed,FALSE,102,22633,1036,1047,86,1.7.1,SM-G965U
0a0b5f79-eb5d-4ffa-a71b-ae9d634ac22a,intermittent,FALSE,142,435,49,49,83,2.8.2-WASH-Apr2020,"iPhone9,3"
865fcd62-733a-45da-8b73-40e2966276bd,active,FALSE,158,1381,165,177,92,2.8.2-WASH-Apr2020,"iPhone11,2"
4afc0d42-a1f0-4f88-b4d6-164512f430db,active,FALSE,45,1139,130,121,26,2.8.2-WASH-Apr2020,"iPhone11,2"
8f19039b-1257-47d0-bf0e-256829f28015,sparse,FALSE,0,33,5,3,4,2.8.2-WASH-Apr2020,"iPhone12,3"
5bd5c452-2f27-4cd2-be1f-5da919173248,intermittent,FALSE,34,2686,119,119,86,1.7.1,SM-G892U
3a96993c-7197-469e-93a6-b57f10931988,committed,FALSE,93,24378,877,879,86,1.7.1,SM-N950U
d2084640-bf24-4308-9681-6c220e7bf883,intermittent,FALSE,33,787,111,108,24,2.8.2-WASH-Apr2020,"iPhone11,8"
d3179c56-c4ef-472c-aa4d-85d6b85b3759,committed,FALSE,74,25665,1444,1436,86,1.7.1,SM-G930V
970fe581-79c8-4d8d-b409-478f40a98c6c,limited-sensors,FALSE,114,18,1,1,61,2.8.2-WASH-Apr2020,"iPhone9,3"
389a9f3d-ead9-4f17-a5e7-e03dc7d8f8b6,intermittent,FALSE,18,1511,68,73,37,1.7.1,Pixel 3a
2d0057e9-b84f-404f-94f5-4654e88bde66,intermittent,FALSE,99,455,51,53,84,2.8.2-WASH-Apr2020,"iPhone12,1"
6b59f875-2410-40a9-9e31-89510651356e,few sensors,FALSE,30,2,0,0,23,2.8.2-WASH-Apr2020,"iPhone9,3"
04f2131d-a098-40aa-9b77-2b1de0246124,active,FALSE,131,1825,233,232,82,2.8.2-WASH-Apr2020,"iPhone12,1"
003f8449-6b5e-4c2e-ad5f-e5d9414a50c0,limited-sensors,FALSE,150,25,2,2,83,2.8.2-WASH-Apr2020,"iPhone11,6"
88bbe5ff-e036-4dfa-b460-9562919df86d,sparse,FALSE,0,108,4,5,0,1.7.1,SM-G970U
d26d8924-9eae-46ba-ae13-eaaea2f296d0,active,FALSE,152,1894,256,250,84,2.8.2-WASH-Apr2020,"iPhone11,8"
02342c54-2f96-4827-81a9-c5b4c5745dfd,limited-surveys,FALSE,44,271,34,34,73,2.8.2-WASH-Apr2020,"iPhone10,3"
52c0099c-adb9-4c8b-bec4-602de79bd8d7,sparse,FALSE,0,13,2,2,0,2.8.2-WASH-Apr2020,"iPhone10,1"
ae15695b-2af7-4099-92bc-e6baa17ddbad,intermittent,FALSE,39,273,38,39,24,2.8.2-WASH-Apr2020,"iPhone11,6"
122999ae-f0eb-42bd-bc61-49c252063b05,active,FALSE,48,1152,222,221,84,2.8.2-WASH-Apr2020,"iPhone9,3"
44cffd2c-3170-4be1-94be-f6ccb27ff938,few sensors,FALSE,42,9,0,0,23,2.8.2-WASH-Apr2020,"iPhone10,3"
f8b4ebae-6307-4494-8610-2f39484df578,committed,FALSE,51,10736,481,481,89,1.7.1,SM-G988U
77d777b9-b76b-4907-bfdf-336f2d947013,active,FALSE,68,4898,187,199,96,1.7.1,ONEPLUS A3000
51f302d2-c8e5-4d65-a385-515232ca7938,committed,FALSE,71,5394,234,235,85,1.7.1,Pixel 3 XL
9e4a7376-a2ca-477b-9b8b-33952d309f32,limited-surveys,FALSE,14,232,25,28,9,2.8.2-WASH-Apr2020,"iPhone10,4"
b0fdd592-8e60-4d04-9711-f164fbb45c20,limited-surveys,FALSE,3,1636,111,111,39,1.7.1,SM-T817V
e30b4c30-7e35-4c52-88f9-40555ffb4084,active,FALSE,147,1095,127,127,86,2.8.2-WASH-Apr2020,"iPhone8,1"
24c04767-5b37-4e2c-95b2-9b3f7c15e7cb,committed,FALSE,73,9017,348,348,85,1.7.1,moto g(6) (XT1925DL)
e21ead0c-33e7-464b-9ca3-9ef306e4a3ca,active,FALSE,161,1868,231,228,84,2.8.2-WASH-Apr2020,"iPhone10,2"
0df06f01-bdb4-45df-a23b-98e37599db35,committed,FALSE,92,10377,425,426,85,1.7.1,SM-N970U
a531765f-e813-4fae-ab4a-dc7741cd2005,sparse,FALSE,0,439,17,17,1,1.7.1,SM-A505U
cce90d02-d59f-4045-8df6-001c49377102,active,FALSE,161,1292,181,179,107,2.8.2-WASH-Apr2020,"iPhone12,5"
061d2d84-153e-41c4-b38c-fb2ef702ea38,intermittent,FALSE,44,443,53,59,23,2.8.2-WASH-Apr2020,"iPhone10,5"
1caa0071-844e-406e-a7e6-343e47646344,sparse,FALSE,1,8,1,1,1,2.8.2-WASH-Apr2020,"iPhone8,1"
f1614463-665a-4996-93fd-9e0fdaf1e79b,active,FALSE,40,6850,263,264,48,1.7.1,LG-H931
73da43af-1374-4bde-8574-420f8cc317c8,intermittent,FALSE,65,33574,91,90,86,2.8.2-WASH-Apr2020,"iPhone12,1"
6ac6f0ac-4b38-486b-a12a-b7614192e260,sparse,FALSE,0,118,5,5,1,1.7.1,LG-H932
daa3f469-d09f-4002-8a34-d1a68739139c,committed,FALSE,85,17681,732,734,85,1.7.1,Pixel 3 XL
5cdbda34-ba81-473e-a120-e6b02100fd32,active,FALSE,156,1203,146,145,83,2.8.2-WASH-Apr2020,"iPhone8,1"
aa2b1d62-3a3c-4e73-acfd-e76b22e21bb2,limited-sensors,FALSE,28,22,3,3,22,2.8.2-WASH-Apr2020,"iPhone7,2"
965d309c-e1e2-45d1-a57e-50cb2a78cfcc,committed,FALSE,78,13164,527,528,81,1.7.1,SM-G973U
ac40a073-d3f6-4550-9503-444e2b73c1ad,limited-sensors,FALSE,110,160,17,18,84,2.8.2-WASH-Apr2020,"iPhone10,6"
2fd223d7-f068-4df3-ab96-48f72852a216,intermittent,FALSE,150,995,110,106,85,2.8.2-WASH-Apr2020,"iPhone9,2"
6cca3413-14e5-4748-897c-917e2accf512,limited-surveys,FALSE,152,223,25,21,83,2.8.2-WASH-Apr2020,"iPhone11,8"
31f37f29-4e75-4442-82ee-6981ea52d2c0,sparse,FALSE,1,534,65,63,12,2.8.2-WASH-Apr2020,"iPhone11,6"
69e49272-ba98-47a1-a325-0bf82062b0ae,intermittent,FALSE,127,577,67,67,83,2.8.2-WASH-Apr2020,"iPhone10,5"
edbd1bee-0972-4cb7-8c7c-16bf9bc5f1f5,few sensors,FALSE,11,36,4,5,9,2.8.2-WASH-Apr2020,"iPhone11,6"
ae2aedd2-685c-488a-9d6c-17c6abc1f068,limited-sensors,FALSE,152,28,2,2,84,2.8.2-WASH-Apr2020,"iPhone11,8"
a0d07199-ee93-4f5e-a96f-db3f698c6cea,intermittent,FALSE,88,491,69,67,52,2.8.2-WASH-Apr2020,"iPhone12,1"
10bbd83a-f931-4bec-9065-b25a0e0a9cde,sparse,FALSE,0,284,15,16,89,1.7.1,SM-G973U
353f0764-a991-4742-8cc4-cb3b0803c3b1,limited-sensors,FALSE,9,39,4,4,15,2.8.2-WASH-Apr2020,"iPhone9,1"
cac8839f-b312-4a94-b506-aa0acb2d62c9,limited-sensors,FALSE,31,34,3,4,23,2.8.2-WASH-Apr2020,"iPhone11,2"
581bbceb-aa15-4251-a9e3-de924461c8ee,intermittent,FALSE,146,651,71,76,89,2.8.2-WASH-Apr2020,"iPhone9,4"
1932fafd-45cb-4433-beaf-382077e58b31,limited-sensors,FALSE,136,62,5,5,81,2.8.2-WASH-Apr2020,"iPhone10,2"
3559b3b1-3884-4aa4-b804-afd1ded55a53,active,FALSE,39,32379,1489,1463,93,1.7.1,LM-G710VM
d45a2730-9b1f-4166-a94f-3eba5059fac3,committed,FALSE,52,7118,293,291,123,1.7.1,SM-N970U
4c6b6168-c2bd-4fa1-9a5f-52151a7e0604,limited-surveys,FALSE,13,10449,762,774,82,1.7.1,LG-TP450
db3729e1-c379-475b-a5a8-067fa13ef699,limited-sensors,FALSE,40,35,5,5,83,2.8.2-WASH-Apr2020,"iPad5,3"
1f97a887-8e6a-4df1-80d1-ef3d8a1369ef,intermittent,FALSE,161,974,114,119,82,2.8.2-WASH-Apr2020,"iPhone11,8"
fbb286d0-8293-443c-b6ac-5ddb9a521021,intermittent,FALSE,72,331,40,40,81,2.8.2-WASH-Apr2020,"iPhone9,1"
bbee7095-9bf6-4bb0-a77a-c1452516483f,sparse,FALSE,0,18,1,1,0,1.7.1,SM-A205U
784824a8-739f-4cd2-906b-8d9c819e4cae,intermittent,FALSE,59,357,38,38,46,2.8.2-WASH-Apr2020,"iPhone9,1"
cc32ea53-79b0-465d-bc84-176cc9dd0ba1,intermittent,FALSE,110,631,69,66,84,2.8.2-WASH-Apr2020,"iPhone9,4"
1fe73dc2-26a8-487b-93c6-28675bd5821c,intermittent,FALSE,24,5284,263,272,85,1.7.1,LM-X420
ac529c79-1c8d-4a06-b8e1-ec5883fad2de,limited-surveys,FALSE,9,625,47,46,18,1.7.1,SM-J337T
eabc3b7f-006b-47a4-adb8-a09176a13f23,limited-sensors,FALSE,143,27,1,0,84,2.8.2-WASH-Apr2020,"iPhone9,3"
55929335-c46a-445f-b240-ed6c5b742028,committed,FALSE,92,48676,2140,2149,85,1.7.1,Moto Z (2)
9601d995-6e71-44fe-8ddd-75428f91d229,active,FALSE,42,3963,185,193,86,1.7.1,Moto Z (2)
50aec68d-2fa5-475c-b5ef-45e46ff5c7e7,active,FALSE,95,3430,439,444,83,2.8.2-WASH-Apr2020,"iPhone11,8"
ce1dd076-335a-40b3-b805-b4ac92b3e6e7,few sensors,FALSE,14,1,0,0,15,2.8.2-WASH-Apr2020,"iPhone11,8"
0cec4f3f-ab76-44b3-b47a-b26a845b80fe,intermittent,FALSE,37,408,52,55,23,2.8.2-WASH-Apr2020,"iPhone11,2"
e9199662-cc2f-4a15-8e4c-81bdf2c769a5,limited-sensors,FALSE,89,12,0,0,83,2.8.2-WASH-Apr2020,"iPhone11,6"
875dc26a-0881-4d17-b239-3778697cabf6,limited-sensors,FALSE,161,47,3,2,84,2.8.2-WASH-Apr2020,"iPhone12,3"
529ca0ec-a0ca-4dd0-8e69-9104ab116d28,limited-sensors,FALSE,99,146,19,17,84,2.8.2-WASH-Apr2020,"iPhone12,1"
390ece9c-73ff-4c95-978b-836dd29093d5,active,FALSE,144,1296,167,168,83,2.8.2-WASH-Apr2020,"iPhone11,2"
4b168f55-adb7-46af-9185-039485455536,active,FALSE,129,4132,485,488,85,2.8.2-WASH-Apr2020,"iPhone9,2"
7ae8e7d5-6fdf-4ad0-9fac-adc213ea490c,active,FALSE,58,4951,175,175,86,1.7.1,SM-G955U
6be2999a-e78e-48cb-a2eb-32bcafd34ae9,intermittent,FALSE,99,661,75,75,85,2.8.2-WASH-Apr2020,"iPhone11,6"
57a4f9a9-c706-4adf-817b-ba567c059182,committed,FALSE,66,5776,257,257,86,1.7.1,SM-G970U1
9136f3ae-6e18-4bcc-b679-27e6b0074996,intermittent,FALSE,101,521,58,57,83,2.8.2-WASH-Apr2020,"iPhone11,6"
b395c307-67b2-43e8-9432-0315266a3789,committed,FALSE,55,11383,467,469,87,1.7.1,Pixel 3 XL
ca269381-09e1-47d5-a363-276689378ad0,active,FALSE,137,3699,525,510,88,2.8.2-WASH-Apr2020,"iPhone8,1"
